,post,date,user,vote,image
170,"               And I was surprised to hear about this Black Friday. As I live in #krakow and intend to ride in the winter at #rower, I ordered a respro mask from the store. Price PLN 280. Yesterday, the mask came and you tell me in the store that the promotion and pay 225. I bought them for that reason gloves from above. According to this, the promotion should look like. #blackfriday #promotions #smog #czujedobrzeczlowiek show the whole source: i-respro-cinqro-black-czarny.jpg   +: MondryPajonk, Tyfus +6 others  ",2018-11-23 20:53:48,ZygmuntJedyny,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_5rYduCmn2pov8518x9jW1ZszfRHXgZAS,w400.jpg""/>"
171,"               I guess a new record of this ""winter"", who will win? #tomaszowmazowiecki #airly #powietrze #smog [view airly.png]   +: lwonly, bartdziur  ",2018-11-23 19:29:25,3_4_Metylenodioksymetamfetamina,2,
172,"               #neuropa #polska #klimat #smog #changingtogether # cop24 Why has not this movie hit the main one yet?  The Ministry of Foreign Affairs has issued an official film for the UN climate summit COP24 in Katowice. I think someone here has severe hallucinations with benzo (a) piernu xD  Article on oko.press #  cough show the whole source: youtube.com   +: qweasdzxc, alkan +5 others  ",2018-11-23 18:05:09,Wulfee,7,"<img class=""block lazy"" src=""https://www.wykop.pl/cdn/c3201142/comment_SYI35gWu0xnmmOb01FFMGmUygnCcOWWh,w400.jpg""/>"
173,"  Xiaomi OLED Smart Air Purifier 2S (Gearbest) Price: $ 174.99 (PLN 661.78) - The price is shown in the basket! | Lowest *: $ 199.99 on 20/11/2018 (Number of records: 5 - from 25/09/2018) LINK to Gearbest | Price notification and current coupons  Expected shipment: Nov 27 - Nov 29  #kuponynazywo - watch if you want to see more promotions (configure notifications below) ----------------------------------  GROUP on Facebook - https://facebook.com/groups/326747374417279/ CHANNEL in the Telegram application - https://t.me/couponsfromchinacom Price notifications and updated coupon lists can be found here  If you want to be called to specific keywords, write (for example): 'I want to be called to' roidmi 3s '@n_____S'  FAQ (payment / shipment):  show spoiler ** 1. What is the best way to pay? **   Paypal (you must have a PayPal account) or a USD currency card (bank or revolut.com/DiPocket) connected to PayPala (in case of problems there are 180 days to create a claim and recover money (especially important for more expensive packages)). When paying with a currency card attached to PayPala, you should also follow these steps: https: //www.wykop.pl/wpis/25914651/co-zrobic-aby-paypal-obciazyl-karte-walutowa-bez-p/   ** 2. Do you take parcel insurance? **   It's better to take for more expensive purchases.   ** 3. Which shipment to choose? **   For Banggood, the parcel reducing the chance for VAT is Priority Direct Mail (PDM) and European Direct Mail (EDM). For Gearbest Priority Line (is available for selected products in Chinese warehouse) - this type of shipment reduces the chances of VAT. Other types of parcels do not reduce the chances of VAT, but it is better to take a registered air mail (I think it is best to choose Belgium Registered, then Europe Registered, at the end of PostNL.) Than unregistered, which sometimes can go a long way (of course it can also be registered so long). If it's 60 days, and we still do not have packages, write to Gearbest. It's worth to unpack unpacking packages if you need to. Shipments can be tracked on the Alipaczka website  Set up notifications - blacklist or watch the following tags:  show spoiler. Xiaomi products - https://www.wykop.pl/tag/kuponynazywoxiaomi/   Drones - https://www.wykop.pl/tag/kuponynazywodrony/   Warehouse in Europe - https://www.wykop.pl/tag/kuponynazywoeuropa/   Knives - https://www.wykop.pl/tag/kuponynazywonoze/   Laptops and telephones - https://www.wykop.pl/tag/kuponynazywolaptopykomorki/   Telephones - https://www.wykop.pl/tag/kuponynazywotelefony/   Coupons up to $ 10 - https://www.wykop.pl/tag/kuponynazywodo10/   Coupons from 10 to 50 dollars - https://www.wykop.pl/tag/kuponynazywood10do50/   Coupons from 50 to 200 dollars - https://www.wykop.pl/tag/kuponynazywood50do200/   Coupons from 200 to 500 dollars - https://www.wykop.pl/tag/kuponynazywood200do500/   Coupons from over $ 500 - https://www.wykop.pl/tag/kuponynazywopowyzej500/   Reminds about hourly vouchers - https://www.wykop.pl/tag/kuponynazywoprzypomnienie/  ---------------------------------- Tags: #smog #kuponynazywoxiaomi # kuponynazywood50do200 * The lowest price for Gearbest and Banggood recorded in my database (the database was created in January 2017)  show spoiler https://www.gearbest.com/air-purifier/pp_1128423.html?wid=1433363  show the whole source: gloimg.gbtcdn.com   ",2018-11-23 16:41:54,n_____S,0,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_IrjYosWY7536aNhc2J7Beu7uvIOwbHVo,w400.jpg""/>"
174,"               I sent a photo of the smoking neighbor's chimney to the city guards. after 10 minutes, the police car was standing under his cottage, smoking was over - I do not know if he quickly extinguished or uncle his uncle. I feel good man.  #smog   +: spere, tomosano +3 others  ",2018-11-23 16:17:22,pablo397,5,
175,"               How to breathe well with fresh, brown-silver air in the south (͡ ° ͜ʖ ͡ °) Live makes an even better impression #smog #malopolska #polska source: IMG_20181123_151851128.jpg   +: high-key works, SiemkaKtoPeeL +2 other  ",2018-11-23 15:31:44,dorszcz,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_DZktbSjHSWh7OiagUdIdFqngXkomCpiQ,w400.jpg""/>"
176,"               How will you go to al. Independence along the created cork, you can feel the metallic taste on the tongue Interesting attraction #poznan #smog   +: Dyktus, Astroc +4 others  ",2018-11-23 14:35:03,Janusz_Sportu,6,
177,"               Mirki where you can kindly report the burning of rubbish, I am on the road at the moment and from one house you gave it until I remembered the town #smog   +: spookyscaryskeleton, slavas  ",2018-11-23 14:17:10,Goffredo,2,
178,"               407314.04 - 9.53 = 407304.51  I had a nightmare, I was awakened only by a concert of clocks driving through 5 am ... At first I got angry and thought about letting go, but I quickly came to the conclusion that every distance would be better than zero (͡º ͜ʖ͡º)  Krakow's smog is still making its balls and nothing is doing enough strong gusts of wind, thickened enough that this time I put on a mask. Temperature as yesterday and day before yesterday -1 ° C, I usually have long clothes and gloves. I chose a more or less standard route, but with a modification to shorten it to some 9-10 km.  I immediately accelerated, because the wife also mentioned something that I want to work earlier - and despite the mask, somehow managed to open the machinery and get to the house with an average rate of 4:45 min / km ᕙ (⇀‸↼ "") ᕗ All in all I have to admit that it was quite nice - only Qatar with my mother gave a little bone ... But I got used to it already ¯ \ _ (ツ) _ / ¯  Have a nice fifth!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, EpicKris +12 others  ",2018-11-23 13:06:16,enron,14,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HlZrlGvntljRnPZmq0kuehhOvybnvqsO,w400.jpg""/>"
179,               It's smog or fog? #Warsaw   ,2018-11-23 12:48:55,emre899,0,
180,"               In Wrocław, Black Friday has already begun. #wroclaw #smog . . . click to expand the picture. . source: 1542972467098.tajchert.canary.png   +: zobaczymy_co_powie_esperal, Apollo_Vermouth +9 others  ",2018-11-23 12:28:38,bachus,11,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_EpV87bA8rcH3jMyG78fwYpzWjAmC4q3W,w400.jpg""/>"
181,"               ""... what about who have so many negative emotions?"" ""Give me this trash in piss xD""  (✌ ゚ ∀ ゚) ☞ #heheszki #smog #warszawa source: 1542966837564.jpg   +: chamik, ktojestkto +10 others  ",2018-11-23 11:31:15,bartosz-bartosz,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Mxyaisjb1mWpuCowZ8hUHq7f9VjEQJmo,w400.jpg""/>"
182,"  smog is a leftist invention, a hipster fad on the Soros belt (͡ ° ͜ʖ ͡ °)    Two weeks before the start of the world climate summit, the Polish government member made a spectacular disgrace. Krzysztof Tchórzewski's ministry has issued a position in which he assures that for the fight against air pollution he intends to lead through the development of agriculture, forestry and fertile soils.    What exactly does the post dated November 13 contain? It is a declaration of struggle to improve air quality and stop negative climate change while defending coal like independence. The resort is convinced that the energy security of Poland depends on the black metal.    Poland, according to Tchórzewski and his people, is to keep the energy mix in which 80 percent. the energy produced comes from coal. Is it possible to talk about the fight against climate change at all by cultivating such an archaic model? Experts agree that no. The minister, however, knows his own. In his opinion, it is enough to support ""absorption of greenhouse gases by agricultural soils, forests, forests and peat bogs"". The ministry intends to put additional renewable energy and zero-emission industry into this, but it does not leave any illusions that a departure from coal is planned at all. The energy ministry believes that the power sector should be changed ""evolutionary"". In other words - there is no reason to rush, even though Poland currently has the most polluted air in Europe.  https://strajk.eu/kompromitacja-ministra-energii-przed-szczytem-klimatycznym-zaplaci-za-to-dymisja/ #dmodify #smog #neuropa show the whole thing source: mapa.png.jpg   +: rzuberbozy, atteint +147 others  ",2018-11-23 09:55:32,BojWhucie,149,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_67gzFCwFI7ZoAts5fjwRJEK4wJrWQqSO,w400.jpg""/>"
183,"               We are OZONE Mask, welcome Mirków and Węgierki! we've set up an account so that you can breathe better air wherever you get smog (͡ ° ͜ʖ ͡ °). We design unique anti-smog masks for everyday use and those who are active in their free time. To start saying hello, we start with giving away the mask, and the opportunity is double.  On the occasion of the fact that we are new and #blackfriday Week we have for all those who are #rozdajo  You can win any anti-smog mask from the whole assortment of the store up to PLN 100 (͡ ° ͜ʖ ͡ °). Also, remember about #blackfriday Week in OZONE Mask, where attractive promotions for the whole range are waiting for everyone  Drawing from among the ripening (green forage) on Saturday at 12 - shipping on our side  #masses #smog #shop shops show the whole   +: Soyerski, Jedamos +1645 others  ",2018-11-23 09:52:52,ozonemask,1647,
184,               #lublin  This may be a small quiz before #pracbaza. Fog or smog?   +: Alternator  ,2018-11-23 07:37:39,Przemek-195cm,1,
185,"               Mirki, give me a good measure of air quality.  Must have: * PM2.5 particle content * PM10 content * output enabling digital reading of the measurement  It would be nice if he had extra * thermometer * moisture meter  Has anyone used such a compound from the Arduino part?  #smog #electronics #arduino #raspberrypi #zdrowie show the whole   +: h ... r, lwonly  ",2018-11-23 06:02:09,shnela,2,
