,post,date,user,vote,image
157,"               Skawina, a city without smog, never (ʘ‿ʘ) #smog #trak #wtf #air contamination source: skawina.PNG   +: slavas, MicroPepe +1 different  ",2019-02-23 22:26:54,Helix,3,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_2E9tRZIMtCSgLXepbXtWy3JLRAnFnX1r,w400.jpg""/>"
158,"               #this #interference #isis #ironically Do you know how to join the ISIS organization? I say it irrevocably - my mother at home keeps yelling at me, telling me to clean the kitchen, mess in the room and the like. There are believers and practitioners themselves. There are no atheists, which means that it is a society with principles and a certain order of life. I would like to go there to change my life and have a goal to fight for it. In the Islamic State there is a lot of sun - the sun's rays from behind the window awake you stroking your face, you wake up feeling the fresh air and the desert smell of hot sand calling for Jihad in Europe. Completely different than in Poland - the holes in the roads, smog, Korwin, Kaczyński, Kukizy and syria, ground stinking under the liquor, I have nothing to fight for, because this ""country"" is ruined ... ISIS is only life: A rich Muslim culture, a range of flavors and beautiful prayers. Instead of Biedronka, there are stalls that fresh oriental food and spices tempt with its intense fragrance. The idea of ​​purity confessed in Islam has guided me from a small age. Poland tfu stinks with pork chops and sauerkraut. Half of the people are farmers and truckers who do not wash and either get dressed in shit or give away to shit. I would like to stain the Polish streets with the blood of unfaithful Poles from the age of 11, when the attack in Paris in 2015 happened. I looked at the TV enchanted by the insolence of the fighters. I am now 14 years old and I have almost picked up a ticket to Syria. It is a pity that my mother does not want to get a passport. show the whole [see 1550950977843.jpg]   +: Leniek, Kebappp +5 others  ",2019-02-23 20:43:01,mreddiefercury,7,
159,"               #heheszki #smog source: comment_ptbgKUNJmdh5B4wK4D5Nh0gew7p0O6cb, w400.jpg   +: xHershelx, sMart19 +2 others  ",2019-02-23 16:08:29,Pabick,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_iooIN4v7hvjOp7ASSEOFMRtZGBIa2mQC,w400.jpg""/>"
160,"               #smog #kiciochpyta #przedszkole #dzieci  Mirki, I have a mission: I need an air humidifier that will handle the kindergarten room (around 40m2) and 25 children at a fair cost. I read about devices and humidification technologies, and everyone says something different, and the manufacturers are trying to figure out the reasons why their solution is the best.  Do you have any idea how to bite it? The room is mega dry, and in the winter the airing is limited to a minimum (because in the field crap - the center of the city). Maybe 2 smaller humidifiers? We do not have a quota limit - parents are throwing up on it, so I just want to propose something. I would like to add that the kindergarten is a purifier (handed over with great pomp through the province or someone there), but ... there is ONE COURSE. For the entire kindergarten, where there are 12 rooms and probably 400 children. Well ... a bit of a mockery. Ultimately, we also want to put in the ""own"" room, but this is probably a topic to move in the summer (out of season), when their prices will fall, so now we focus mainly on the humidifier. Unless you have any other ideas - I will listen to you willingly.  Thanks in advance <3 show the whole source: images.obi.pl   +: LaLiLuLeLo  ",2019-02-23 15:58:16,Funky666,1,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_4fPxx1EcfH5mczGT7kALuiw41CAQX907,w400.jpg""/>"
161,"               Interesting, interesting (ʘ‿ʘ)  #krakow #powietrze #smog source: IMG_20190223_120056_005.jpg   +: CrystalMaiden28, PiccoloColo +2 others  ",2019-02-23 12:01:59,WuDwaKa,4,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_cN1puPORu0Y5eHihCigorvkcp3Eayw5E,w400.jpg""/>"
162,"               #pair cleaner #smog Mireczki, nowhere I can find info, even in the manual, which means how the POWER LED is blinking, and does not shine continuously on the purifier. Model: Webber AP8400  I'm guessing that he wants to change his filter, but it does not hurt me to do #kiciochpyta (͡º ͜ʖ͡º) someone something?   ",2019-02-23 09:25:52,Lowca_kotojeleni,0,
163,"  Smog in Almaty, Kazahstan, 2014. Inversion of temperature does not allow smoke to leave the mundane layer of cool air. It's clean above her. #power #smog #air pollution #kazachstan source: upload.wikimedia.org   +: apocryph, defoxe +7 others  ",2019-02-22 23:08:06,KubaGrom,9,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_f48XnWuo23fbbsOWG6w2tfJJZcQ1JIIB,w400.jpg""/>"
164,"               A cool comment from the exploiter concerning Ruda Śląska:    The suspension or closure of line 9 will be, in a sense, an allegory of the state of our city. For many years, neglected, if any, unrecorded, polluted and destroyed in large part by mining damage. The development is taking place too slowly and in small stages, according to the Polish principle ""somehow it will be"". The authorities stick a patch here and there to the oozing wound. They have been building the N-S route for 10 years and hope that there will be an economic miracle and maybe someone will build a gigantic building on Chebziu ""Radius"" which sounds absurd in itself. Poor urban communication, poor living conditions, many contaminated by the pathology of the settlements, smog such that it can be used to spread bread and social problems. Continuous lack of ideas for municipal construction and support for young families that could increase the population of the city. There are so many ""holes"" in this picture of Ruda Śląska that we may be witnessing the beginning of the slow decline of the city, which may become the second Bytom or Wałbrzych.  And here about the same line 9 and its problems in Ruda Śląska:  https://rudaslaska.com.pl/index.php?s=200120&o=listing_informacji&id_kat=200274&id_informacji=1368098&fbclid=IwAR3rP0bZo5H-IPL_bytmiicCTaUdxSqyU-drL6IO7ds1bKUOe7JjONLE7_k  #slask #rudaslaska #tramwaje #tramwajeskiekie #metroztm show whole   +: VonHautkopf, BlackReven +8 others  ",2019-02-22 20:48:08,sylwke3100,10,
165,"               Shock! #krakow #smog . . . click to expand the picture. . source: 1550850376642.jpg   +: junoreactor, lwonly +6 others  ",2019-02-22 16:46:28,Terki,8,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HMqvX02vexxx8N59eLmBWrouI9Tkghpd,w400.jpg""/>"
166,"               #krakow out of control #smog #oddychajzwykopem source: pozakontrolo.PNG   +: kjeller, NAGI +10 others  ",2019-02-22 08:56:05,PozorVlak,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_Gokx2BSkQy4PtlX47o7ybPMU11t5PybO,w400.jpg""/>"
167,"               Thank you Mr. Sdip for information on the threat (づ • ﹏ •) づ  #gliwice #slask #smog #sdip #atmosphere #pogoda source: streamable.com   +: smutny_ja, LobuzKochaMocniej +7 others  ",2019-02-21 18:50:37,WuDwaKa,9,"<img class=""block lazy"" src=""https://www.wykop.pl/cdn/c3201142/comment_q6bEeNAMebWe0xbNiAm8KIJRqZsfDvaJ,w400.jpg""/>"
168,"               #communicationinitrain #transport From #knurow to #triborz by city transport, the time of overcoming 40km is 2h and 10 minutes. It will take the same time to overcome this route by bicycle. It's less than 20 hours per hour. With such public transport it is not surprising that there is such a class = ""bgfbfbd3""> smog",2019-02-21 14:30:30,Tymariel,10,
169,"               392332,57 - 12.13 = 392320,44  Spring, still spring. Krakowska, slightly smelly, but at least dry (͡º ͜ʖ͡º)  The alarm clock vibrated normally at 4:27, but it took me a while to figure out whether I overslept or not ... My fault, you had to go to sleep earlier ¯ \ _ (ツ) _ / ¯  Of course, the first thing I did was check Airly - and conclusions as predicted: short clothes, because outside spring + 4 ° C ... but in the mask, because despite the wind still smog around 160-180% The most important thing that despite yesterday's predictions ICM announcing heavy rains on this morning - it was bitterly, even at night nothing fell (͡º ͜ʖ͡º)  Wife complained that he had to go to work early, so I did not complain and in the end I managed to take off before 5 - symbolically, because 4:57, but still (͡ ° ͜ʖ ͡ °)  I am obliged to bend my wife, so I tried to turn up the pace - surprisingly even as far as I could, and after overcoming the first leg, the legs themselves carried. The mask, despite the cold, did not bother me, and I swallowed well kilometers (͡ ‿ ͡)  Returning, I had to try again that the two hills would not break me - the pace of course dropped, but managed to keep a reasonable pace, and combined with a short but intense sprint at the end - to win an average rate of 5:00 min / km ᕙ (⇀‸↼ ') ᕗ  The ICM announces morning rain again tomorrow. May he be mistaken again (ʘ‿ʘ)  Have a nice day!  show spoiler #track #guidingtop #guiding #enronczlapie #ruszkrakow  show the whole source: embed.jpg   +: Akuku69, Liptonski +10 others  ",2019-02-21 09:47:05,enron,12,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_HrskTz7PJdx7DWJ9u38lYab4Q87TDDyP,w400.jpg""/>"
170,               #cebuladeals  iron for #studbaza klik  Cleaner for #smog click show the whole   ,2019-02-21 08:42:50,przystan-na-wyspie,0,
171,"               Wow. I have not seen anything like it for a long time.  #warszawa #smog . . . click to expand the picture. . source: Screenshot_20190220-225807_Airly.jpg   +: Grooveer, maraswrona +3 others  ",2019-02-20 22:59:45,Unik4t,5,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_k2leOjt25UPcwsu3xEWMmymr95tFG7KX,w400.jpg""/>"
172,"               Maybe someone will be interested ... I put a graph of concentrations of suspended dust in my apartment. I do not have to explain when I turned on the purifier and when I turned it off. Looko2v3F meter, Blueair 403 purifier. I live in Zabrze in the city center. According to GIOŚ station (and Polish standards), today we have clean air in Zabrze. In the commentary, a photo of the ""set"". For now I measure at home, but ultimately I will put the meter outside and the results will be available online. #smog #air cleaner #air pollution #gear #cooker # looko2 show whole source: Screenshot_20190220-191946_cropped.png   +: TypicalNetype, crisp +8 others  ",2019-02-20 19:35:21,Jonn,10,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_yTGwkXBYDPKks47BJhyo43GXsp1VnTe6,w400.jpg""/>"
173,               What is the cost of installing two smog sensors? It is the best maintenance-free and it is possible to send data to some public air quality map #smog #dotacje #dotacjeunijne #prz Air #airly # looko2   +: MicroPepe  ,2019-02-20 18:25:33,Jaro070,1,
174,"               How is it that Poland is the most collapsed in smog in all of central and western Europe, notorious Polish cities in the top 10 most polluted cities in the world, and meanwhile, at the turn of winter and spring in the afternoon the air is elegant?  Bonus question - why when the indicators on the network show bad air quality, at the stops in #wroclaw, info about moderate quality is displayed, and when the network shows good quality, the boards pops up with info that the air quality is bad / below the standard? xD  #smog #kiciochpyta show the whole source: aqicn.png   +: Wardrun, gupio  ",2019-02-20 15:24:35,Psychopathy_Red,2,"<img class=""block lazy"" data-original=""https://www.wykop.pl/cdn/c3201142/comment_hR38yzeUmVjy3ULHJ2GUHMzWggnXAaTP,w400.jpg""/>"
